"log y(H2, HD, e)(log(nH [cm^-3])), created by Plot Digitizer, 2.6.8"
"Date: 3/29/19, 4:39:47 PM"


47
log(nH [cm^-3]),log y(H2, HD, e)
-0.842800,-4.04298,
-0.477100,-4.09064,
-0.204255,-4.16284,
0.120822,-4.22276,
0.387849,-4.27068,
0.631688,-4.36727,
0.898765,-4.50025,
1.17747,-4.66966,
1.40972,-4.79059,
1.60135,-4.94807,
1.78140,-5.14205,
2.03692,-5.36014,
2.21696,-5.54196,
2.37378,-5.71169,
2.50156,-5.85719,
2.62938,-6.06345,
2.71076,-6.26984,
2.79220,-6.57345,
2.86207,-6.93785,
2.91455,-7.33876,
2.96701,-7.71536,
3.00789,-8.12844,
3.05460,-8.60228,
3.11872,-9.06392,
3.17705,-9.54988,
3.24114,-9.95076,
3.31110,-10.4610,
3.43325,-10.9103,
3.59598,-11.2623,
3.78189,-11.5414,
3.95030,-11.6989,
4.14194,-11.8564,
4.30453,-11.9775,
4.47292,-12.0743,
4.68195,-12.2074,
4.87935,-12.3041,
5.08835,-12.3765,
5.30316,-12.4489,
5.49474,-12.5213,
5.75018,-12.6057,
5.97077,-12.6537,
6.17976,-12.7018,
6.42357,-12.7619,
6.63255,-12.7978,
6.87637,-12.8701,
7.04475,-12.9547,
7.13184,-13.0031,
