log(fHD),log(n_H)
-0.8426761673241623,5.995850061092803
-0.8426761673241621,5.9961152332351535
-0.8426761673241616,5.99638039390611
-0.8426761673241615,5.996645543132444
-0.8426761673241612,5.996910680940872
-0.842676167324161,5.997175807358052
-0.8426761673241607,5.997440922410581
-0.8426761673241604,5.997706026125
-0.8426761673241602,5.997971118527791
-0.84267616732416,5.998236199645377
-0.8426761673241596,5.998501269504125
-0.8426761673241594,5.998766328130341
-0.8426761673241592,5.999031375550275
-0.8426761673241588,5.999296411790117
-0.8426761673241585,5.999561436876
-0.8426761673241583,5.999826450834001
-0.8426761673241581,6.000091441552349
-0.8426761673241577,6.000356380738557
-0.8426761673241576,6.000621252428163
-0.8426761673241572,6.000886057156118
-0.842676167324157,6.001150795762545
-0.8426761673241567,6.001415469258815
-0.8426761673241565,6.001680078643983
-0.8426761673241562,6.001944624901489
-0.8426761673241561,6.002209108997299
-0.8426761673241556,6.002473531880161
-0.8426761673241555,6.0027378944818786
-0.8426761673241552,6.003002197717606
-0.842676167324155,6.003266442486153
-0.8426761673241547,6.003530629670263
-0.8426761673241544,6.003794760136912
-0.8426761673241543,6.004058834737576
-0.842676167324154,6.004322854308517
-0.8426761673241536,6.004586819671052
-0.8426761673241534,6.004850731631814
-0.8426761673241531,6.005114590983025
-0.8426761673241528,6.005378398502743
-0.8426761673241527,6.005642154955122
-0.8426761673241523,6.005905861090662
-0.8426761673241521,6.006169517646449
-0.8426761673241518,6.006433125346398
-0.8426761673241516,6.006696684901491
-0.8426761673241514,6.006960197010011
-0.8426761673241512,6.007223662357766
-0.8426761673241508,6.007487081618316
-0.8426761673241505,6.007750455453194
-0.8426761673241503,6.008013784512123
-0.8426761673241501,6.008277069433229
-0.8426761673241497,6.00854031084325
-0.8426761673241495,6.008803509357745
-0.8426761673241492,6.0090666655812885
-0.842676167324149,6.009329780107679
-0.8426761673241487,6.009592853520129
-0.8426761673241485,6.009855886391455
-0.8426761673241482,6.0101188792842715
-0.842676167324148,6.010381832751172
-0.8426761673241479,6.010644747334911
-0.8426761673241476,6.0109076235685865
-0.8426761673241473,6.01117046197581
-0.842676167324147,6.011433263070885
-0.8426761673241467,6.011696027358972
-0.8426761673241465,6.011958755336254
-0.8426761673241463,6.012221447490107
-0.842676167324146,6.012484104299251
-0.8426761673241457,6.012746726233916
-0.8426761673241454,6.01300931375599
-0.8426761673241453,6.01327186731918
-0.8426761673241449,6.013534387369147
-0.8426761673241447,6.0137968743436705
-0.8426761673241443,6.014059328672779
-0.8426761673241443,6.0143217507788975
-0.842676167324144,6.014584141076984
-0.8426761673241436,6.014846499974669
-0.8426761673241434,6.015108827872387
-0.8426761673241431,6.015371125163507
-0.8426761673241429,6.015633392234467
-0.8426761673241426,6.015895629464896
-0.8426761673241424,6.016157837227738
-0.8426761673241422,6.016420015889379
-0.8426761673241419,6.0166821658097644
-0.8426761673241416,6.016944287342517
-0.8426761673241413,6.017206380835052
-0.8426761673241412,6.017468446628693
-0.8426761673241407,6.017730485058784
-0.8426761673241405,6.017992496454793
-0.8426761673241403,6.0182544811404295
-0.8426761673241401,6.018516439433739
-0.8426761673241399,6.01877837164722
-0.8426761673241396,6.019040278087912
-0.8426761673241394,6.019302159057505
-0.8426761673241391,6.019564014852434
-0.8426761673241389,6.019825845763978
-0.8426761673241386,6.02008765207835
-0.8426761673241384,6.020349434076794
-0.8426761673241382,6.020611192035676
-0.842676167324138,6.02087292622657
-0.8426761673241379,6.021134636916352
-0.8426761673241375,6.021396324367279
-0.8426761673241373,6.021657988837079
-0.8426761673241371,6.021919630579032
-0.8426761673241367,6.022181249842054
-0.8426761673241365,6.022442846870773
-0.8426761673241363,6.022704421905611
-0.842676167324136,6.022965975182859
-0.8426761673241357,6.023227506934757
-0.8426761673241354,6.0234890173895606
-0.8426761673241352,6.0237505067716235
-0.842676167324135,6.024011975301462
-0.8426761673241346,6.024273423195826
-0.8426761673241345,6.024534850667774
-0.8426761673241341,6.024796257926734
-0.8426761673241339,6.025057645178573
-0.8426761673241336,6.025319012625663
-0.8426761673241333,6.025580360466943
-0.842676167324133,6.0258416888979855
-0.8426761673241328,6.026102998111051
-0.8426761673241325,6.026364288295159
-0.8426761673241324,6.026625559636139
-0.8426761673241321,6.026886812316691
-0.8426761673241319,6.027148046516446
-0.8426761673241315,6.027409262412019
-0.8426761673241313,6.027670460177064
-0.842676167324131,6.027931639982331
-0.8426761673241308,6.028192801995716
-0.8426761673241305,6.0284539463823155
-0.8426761673241303,6.028715073304477
-0.8426761673241301,6.028976182921849
-0.8426761673241298,6.029237275391431
-0.8426761673241294,6.02949835086762
-0.8426761673241292,6.029759409502261
-0.842676167324129,6.030020451444691
-0.8426761673241288,6.030281476841787
-0.8426761673241285,6.03054248583801
-0.8426761673241283,6.030803478575448
-0.8426761673241281,6.031064455193861
-0.8426761673241279,6.031325415830723
-0.8426761673241275,6.03158636062126
-0.8426761673241272,6.0318472896985
-0.8426761673241271,6.032108203193305
-0.8426761673241269,6.032369101234412
-0.8426761673241265,6.032629983948474
-0.8426761673241263,6.032890851460095
-0.8426761673241261,6.033151703891871
-0.8426761673241259,6.033412541364422
-0.8426761673241256,6.033673363996432
-0.8426761673241253,6.033934171904684
-0.8426761673241252,6.0341949652040885
-0.8426761673241248,6.034455744007725
-0.8426761673241245,6.0347165084268735
-0.8426761673241243,6.034977258571044
-0.8426761673241241,6.0352379945480115
-0.8426761673241239,6.035498716463843
-0.8426761673241235,6.035759424422939
-0.8426761673241232,6.03602011852805
-0.842676167324123,6.036280798880317
-0.8426761673241228,6.036541465579293
-0.8426761673241224,6.03680211872298
-0.8426761673241223,6.037062758407847
-0.8426761673241219,6.037323384728869
-0.8426761673241218,6.037583997779542
-0.8426761673241216,6.0378445976519215
-0.8426761673241214,6.038105184436637
-0.8426761673241211,6.038365758222928
-0.8426761673241208,6.038626319098661
-0.8426761673241205,6.038886867150361
-0.8426761673241204,6.03914740246323
-0.8426761673241201,6.039407925121172
-0.8426761673241199,6.0396684352068215
-0.8426761673241197,6.039928932801559
-0.8426761673241194,6.0401894179855375
-0.8426761673241191,6.040449890837704
-0.8426761673241189,6.040710351435818
-0.8426761673241188,6.040970799856482
-0.8426761673241185,6.0412312361751495
-0.8426761673241183,6.041491660466155
-0.842676167324118,6.041752072802732
-0.8426761673241178,6.042012473257027
-0.8426761673241177,6.042272861900128
-0.8426761673241173,6.0425332388020765
-0.842676167324117,6.042793604031889
-0.8426761673241169,6.043053957657577
-0.8426761673241165,6.043314299746157
-0.8426761673241163,6.043574630363681
-0.8426761673241162,6.043834949575241
-0.842676167324116,6.044095257444994
-0.8426761673241158,6.0443555540361755
-0.8426761673241157,6.044615839411117
-0.8426761673241152,6.044876113631259
-0.842676167324115,6.045136376757173
-0.8426761673241148,6.045396628848572
-0.8426761673241144,6.045656869964323
-0.8426761673241142,6.0459171001624705
-0.842676167324114,6.046177319500246
-0.8426761673241139,6.046437528034078
-0.8426761673241134,6.046697725819615
-0.8426761673241132,6.046957912911734
-0.842676167324113,6.047218089364554
-0.8426761673241128,6.04747825523145
-0.8426761673241127,6.047738410565068
-0.8426761673241123,6.047998555417335
-0.8426761673241122,6.0482586898394715
-0.8426761673241121,6.048518813882007
-0.8426761673241119,6.048778927594788
-0.8426761673241114,6.049039031026995
-0.8426761673241113,6.049299124227147
-0.8426761673241109,6.049559207243122
-0.8426761673241108,6.049819280122159
-0.8426761673241104,6.050079342910874
-0.8426761673241102,6.050339395655273
-0.8426761673241101,6.050599438400757
-0.8426761673241097,6.050859471192135
-0.8426761673241094,6.051119494073637
-0.8426761673241093,6.051379507088919
-0.8426761673241092,6.051639510281078
-0.8426761673241088,6.051899503692654
-0.8426761673241085,6.05215948736565
-0.8426761673241083,6.052419461341533
-0.8426761673241081,6.052679425661247
-0.8426761673241079,6.05293938036522
-0.8426761673241077,6.053199325493375
-0.8426761673241072,6.053459261085135
-0.8426761673241071,6.053719187179438
-0.8426761673241069,6.053979103814738
-0.8426761673241066,6.054239011029017
-0.8426761673241063,6.054498908859793
-0.8426761673241062,6.054758797344129
-0.842676167324106,6.055018676518635
-0.8426761673241057,6.055278546419483
-0.8426761673241056,6.055538407082412
-0.8426761673241052,6.0557982585427315
-0.842676167324105,6.056058100835333
-0.8426761673241049,6.056317933994696
-0.8426761673241046,6.056577758054895
-0.8426761673241043,6.056837573049606
-0.842676167324104,6.057097379012111
-0.8426761673241038,6.05735717597531
-0.8426761673241036,6.057616963971724
-0.8426761673241032,6.057876743033499
-0.8426761673241031,6.058136513192414
-0.8426761673241028,6.058396274479892
-0.8426761673241026,6.058656026926999
-0.8426761673241023,6.058915770564453
-0.8426761673241021,6.05917550542263
-0.8426761673241019,6.059435231531566
-0.8426761673241017,6.059694948920971
-0.8426761673241014,6.059954657620224
-0.8426761673241012,6.060214357658387
-0.842676167324101,6.0604740490642035
-0.8426761673241008,6.060733731866109
-0.8426761673241004,6.060993406092234
-0.8426761673241002,6.061253071770408
-0.8426761673240999,6.0615127289281645
-0.8426761673240997,6.061772377592746
-0.8426761673240996,6.062032017791114
-0.8426761673240992,6.062291649549942
-0.8426761673240991,6.062551272895633
-0.8426761673240989,6.062810887854313
-0.8426761673240987,6.063070494451843
-0.8426761673240983,6.0633300927138185
-0.8426761673240982,6.063589682665578
-0.8426761673240979,6.0638492643322035
-0.8426761673240977,6.064108837738526
-0.8426761673240974,6.064368402909128
-0.8426761673240972,6.064627959868353
-0.842676167324097,6.064887508640299
-0.8426761673240968,6.065147049248835
-0.8426761673240966,6.0654065817175935
-0.8426761673240963,6.065666106069979
-0.8426761673240961,6.065925622329173
-0.8426761673240959,6.066185130518137
-0.8426761673240957,6.066444630659612
-0.8426761673240954,6.066704122776125
-0.8426761673240952,6.066963606889993
-0.842676167324095,6.067223083023326
-0.8426761673240948,6.067482551198029
-0.8426761673240946,6.067742011435803
-0.8426761673240943,6.068001463758154
-0.8426761673240942,6.068260908186393
-0.842676167324094,6.068520344741636
-0.8426761673240938,6.06877977344481
-0.8426761673240937,6.069039194316658
-0.8426761673240933,6.069298607377738
-0.8426761673240932,6.069558012648425
-0.842676167324093,6.069817410148921
-0.8426761673240928,6.070076799899247
-0.8426761673240926,6.070336181919254
-0.8426761673240925,6.070595556228622
-0.8426761673240921,6.0708549228468645
-0.8426761673240919,6.071114281793328
-0.8426761673240918,6.071373633087196
-0.8426761673240915,6.071632976747495
-0.8426761673240912,6.0718923127930875
-0.842676167324091,6.072151641242687
-0.8426761673240908,6.072410962114849
-0.8426761673240907,6.072670275427978
-0.8426761673240903,6.072929581200331
-0.8426761673240901,6.073188879450019
-0.8426761673240899,6.073448170195005
-0.8426761673240898,6.073707453453111
-0.8426761673240896,6.073966729242021
-0.8426761673240895,6.074225997579275
-0.8426761673240891,6.07448525848228
-0.8426761673240889,6.074744511968309
-0.8426761673240888,6.075003758054497
-0.8426761673240887,6.075262996757854
-0.8426761673240885,6.075522228095259
-0.8426761673240883,6.075781452083463
-0.8426761673240881,6.076040668739091
-0.8426761673240878,6.076299878078643
-0.8426761673240876,6.076559080118501
-0.8426761673240875,6.076818274874923
-0.8426761673240872,6.07707746236405
-0.842676167324087,6.077336642601906
-0.8426761673240868,6.077595815604396
-0.8426761673240866,6.077854981387317
-0.8426761673240863,6.078114139966347
-0.8426761673240861,6.0783732913570585
-0.8426761673240858,6.078632435574911
-0.8426761673240857,6.078891572635258
-0.8426761673240855,6.079150702553345
-0.8426761673240852,6.079409825344313
-0.8426761673240849,6.0796689410232
-0.8426761673240847,6.079928049604939
-0.8426761673240846,6.080187151104365
-0.8426761673240842,6.08044624553621
-0.8426761673240841,6.0807053329151115
-0.8426761673240839,6.0809644132556055
-0.8426761673240837,6.081223486572135
-0.8426761673240835,6.081482552879048
-0.8426761673240833,6.081741612190597
-0.842676167324083,6.082000664520943
-0.8426761673240828,6.082259709884157
-0.8426761673240827,6.082518748294219
-0.8426761673240825,6.08277777976502
-0.8426761673240823,6.083036804310361
-0.842676167324082,6.0832958219439615
-0.8426761673240819,6.08355483267945
-0.8426761673240817,6.083813836530373
-0.8426761673240817,6.084072833510193
-0.8426761673240812,6.08433182363229
-0.8426761673240811,6.0845908069099615
-0.8426761673240808,6.084849783356425
-0.8426761673240806,6.0851087529848185
-0.8426761673240803,6.0853677158082
-0.8426761673240801,6.0856266718395515
-0.8426761673240801,6.085885621091777
-0.8426761673240799,6.086144563577705
-0.8426761673240797,6.086403499310088
-0.8426761673240795,6.086662428301605
-0.8426761673240791,6.086921350564862
-0.8426761673240789,6.08718026611239
-0.8426761673240788,6.0874391749566525
-0.8426761673240785,6.087698077110037
-0.8426761673240782,6.087956972584865
-0.8426761673240781,6.088215861393388
-0.8426761673240779,6.088474743547786
-0.8426761673240777,6.088733619060174
-0.8426761673240775,6.0889924879425985
-0.8426761673240772,6.089251350207041
-0.8426761673240771,6.089510205865417
-0.8426761673240768,6.089769054929575
-0.8426761673240766,6.090027897411302
-0.8426761673240764,6.090286733322319
-0.8426761673240762,6.090545562674288
-0.8426761673240761,6.090804385478805
-0.8426761673240759,6.091063201747405
-0.8426761673240757,6.091322011491563
-0.8426761673240755,6.091580814722693
-0.8426761673240752,6.091839611452152
-0.842676167324075,6.092098401691234
-0.8426761673240748,6.092357185451176
-0.8426761673240746,6.092615962743158
-0.8426761673240745,6.092874733578303
-0.8426761673240744,6.093133497967675
-0.8426761673240741,6.093392255922284
-0.8426761673240739,6.093651007453084
-0.8426761673240738,6.093909752570973
-0.8426761673240736,6.094168491286794
-0.8426761673240732,6.094427223611339
-0.842676167324073,6.094685949555344
-0.8426761673240728,6.094944669129492
-0.8426761673240726,6.095203382344416
-0.8426761673240725,6.0954620892106925
-0.8426761673240722,6.095720789738852
-0.8426761673240719,6.095979483939369
-0.8426761673240719,6.09623817182267
-0.8426761673240717,6.096496853399134
-0.8426761673240712,6.096755528679083
-0.8426761673240711,6.097014197672797
-0.842676167324071,6.097272860390504
-0.8426761673240708,6.097531516842384
-0.8426761673240706,6.09779016703857
-0.8426761673240704,6.098048810989147
-0.8426761673240701,6.098307448704153
-0.8426761673240699,6.09856608019358
-0.8426761673240696,6.098824705467371
-0.8426761673240694,6.099083324535427
-0.842676167324069,6.099341937407602
-0.8426761673240689,6.099600544093704
-0.8426761673240687,6.099859144603498
-0.8426761673240685,6.100117738946704
-0.8426761673240682,6.100376327132998
-0.842676167324068,6.100634909172012
-0.8426761673240678,6.1008934850733345
-0.8426761673240676,6.101152054846514
-0.8426761673240675,6.101410618501052
-0.8426761673240671,6.101669176046411
-0.8426761673240669,6.1019277274920105
-0.8426761673240668,6.10218627284723
-0.8426761673240665,6.102444812121405
-0.8426761673240664,6.1027033453238335
-0.8426761673240661,6.102961872463771
-0.8426761673240659,6.103220393550431
-0.8426761673240656,6.103478908592992
-0.8426761673240655,6.103737417600588
-0.8426761673240653,6.1039959205823155
-0.842676167324065,6.104254417547233
-0.8426761673240648,6.104512908504359
-0.8426761673240646,6.1047713934626735
-0.8426761673240644,6.105029872431119
-0.8426761673240641,6.1052883454186
-0.8426761673240639,6.105546812433983
-0.8426761673240637,6.105805273486096
-0.8426761673240635,6.106063728583733
-0.8426761673240633,6.106322177735647
-0.8426761673240631,6.1065806209505595
-0.8426761673240629,6.106839058237151
-0.8426761673240626,6.107097489604068
-0.8426761673240624,6.107355915059921
-0.8426761673240623,6.107614334613286
-0.842676167324062,6.107872748272702
-0.8426761673240617,6.108131156046673
-0.8426761673240616,6.108389557943667
-0.8426761673240614,6.108647953972121
-0.8426761673240611,6.108906344140436
-0.8426761673240609,6.109164728456976
-0.8426761673240606,6.109423106930076
-0.8426761673240605,6.109681479568032
-0.8426761673240603,6.109939846379109
-0.84267616732406,6.11019820737154
-0.8426761673240599,6.110456562553522
-0.8426761673240597,6.110714911933222
-0.8426761673240594,6.110973255518772
-0.8426761673240593,6.111231593318273
-0.8426761673240589,6.111489925339793
-0.8426761673240587,6.111748251591368
-0.8426761673240586,6.1120065720809995
-0.8426761673240583,6.112264886816663
-0.842676167324058,6.112523195806298
-0.8426761673240577,6.112781499057813
-0.8426761673240575,6.113039796579088
-0.8426761673240574,6.1132980883779675
-0.8426761673240571,6.11355637446227
-0.8426761673240569,6.113814654839779
-0.8426761673240567,6.114072929518252
-0.8426761673240565,6.114331198505413
-0.8426761673240561,6.114589461808957
-0.842676167324056,6.114847719436548
-0.8426761673240558,6.115105971395821
-0.8426761673240556,6.115364217694383
-0.8426761673240555,6.115622458339808
-0.8426761673240553,6.115880693339643
-0.842676167324055,6.116138922701406
-0.8426761673240549,6.116397146432586
-0.8426761673240547,6.116655364540641
-0.8426761673240544,6.116913577033003
-0.8426761673240543,6.117171783917074
-0.8426761673240541,6.1174299852002285
-0.8426761673240538,6.117688180889812
-0.8426761673240537,6.117946370993141
-0.8426761673240535,6.118204555517507
-0.8426761673240533,6.118462734470172
-0.842676167324053,6.118720907858368
-0.8426761673240528,6.118979075689303
-0.8426761673240526,6.1192372379701565
-0.8426761673240525,6.11949539470808
-0.8426761673240523,6.119753545910199
-0.8426761673240519,6.120011691583612
-0.8426761673240518,6.120269831735388
-0.8426761673240516,6.120527966372573
-0.8426761673240513,6.120786095502184
-0.8426761673240512,6.121044219131212
-0.8426761673240509,6.121302337266623
-0.8426761673240508,6.121560449915354
-0.8426761673240506,6.12181855708432
-0.8426761673240504,6.122076658780405
-0.8426761673240502,6.122334755010471
-0.8426761673240499,6.122592845781353
-0.8426761673240498,6.12285093109986
-0.8426761673240496,6.123109010972776
-0.8426761673240495,6.123367085406859
-0.8426761673240493,6.123625154408844
-0.8426761673240488,6.123883217985435
-0.8426761673240487,6.124141276143319
-0.8426761673240485,6.124399328889152
-0.8426761673240484,6.124657376229567
-0.842676167324048,6.124915418171174
-0.8426761673240479,6.125173454720555
-0.8426761673240476,6.12543148588427
-0.8426761673240475,6.125689511668855
-0.8426761673240473,6.1259475320808185
-0.8426761673240469,6.126205547126649
-0.8426761673240468,6.126463556812807
-0.8426761673240466,6.1267215611457315
-0.8426761673240465,6.126979560131837
-0.8426761673240462,6.127237553777515
-0.842676167324046,6.12749554208913
-0.8426761673240458,6.127753525073027
-0.8426761673240456,6.128011502735526
-0.8426761673240454,6.128269475082923
-0.8426761673240452,6.128527442121491
-0.8426761673240449,6.12878540385748
-0.8426761673240448,6.129043360297116
-0.8426761673240445,6.129301311446604
-0.8426761673240444,6.129559257312125
-0.8426761673240442,6.129817197899835
-0.842676167324044,6.13007513321587
-0.8426761673240439,6.1303330632663435
-0.8426761673240436,6.130590988057344
-0.8426761673240434,6.130848907594941
-0.8426761673240432,6.131106821885177
-0.8426761673240429,6.131364730934076
-0.8426761673240428,6.1316226347476395
-0.8426761673240426,6.131880533331843
-0.8426761673240423,6.132138426692646
-0.8426761673240422,6.13239631483598
-0.8426761673240418,6.13265419776776
-0.8426761673240417,6.1329120754938735
-0.8426761673240415,6.133169948020193
-0.8426761673240413,6.1334278153525625
-0.842676167324041,6.13368567749681
-0.8426761673240408,6.133943534458737
-0.8426761673240406,6.134201386244128
-0.8426761673240404,6.134459232858744
-0.8426761673240403,6.134717074308326
-0.84267616732404,6.134974910598592
-0.8426761673240398,6.135232741735239
-0.8426761673240396,6.135490567723945
-0.8426761673240393,6.1357483885703665
-0.842676167324039,6.136006204280137
-0.842676167324039,6.13626401485887
-0.8426761673240387,6.136521820312161
-0.8426761673240385,6.136779620645583
-0.8426761673240384,6.137037415864686
-0.8426761673240382,6.137295205975004
-0.842676167324038,6.137552990982046
-0.8426761673240379,6.137810770891305
-0.8426761673240377,6.138068545708251
-0.8426761673240375,6.1383263154383325
-0.8426761673240373,6.138584080086983
-0.842676167324037,6.13884183965961
-0.8426761673240368,6.139099594161604
-0.8426761673240367,6.139357343598337
-0.8426761673240364,6.139615087975158
-0.8426761673240362,6.139872827297396
-0.842676167324036,6.140130561570365
-0.8426761673240358,6.140388290799354
-0.8426761673240357,6.140646014989635
-0.8426761673240354,6.14090373414646
-0.8426761673240352,6.141161448275062
-0.842676167324035,6.141419157380652
-0.8426761673240348,6.141676861468425
-0.8426761673240346,6.141934560543556
-0.8426761673240345,6.142192254611198
-0.8426761673240343,6.14244994367649
-0.842676167324034,6.142707627744548
-0.8426761673240338,6.142965306820468
-0.8426761673240336,6.143222980909331
-0.8426761673240335,6.143480650016197
-0.8426761673240333,6.143738314146106
-0.842676167324033,6.14399597330408
-0.8426761673240328,6.144253627495124
-0.8426761673240328,6.144511276724224
-0.8426761673240325,6.144768920996344
-0.8426761673240324,6.145026560316433
-0.8426761673240322,6.145284194689419
-0.8426761673240319,6.145541824120216
-0.8426761673240318,6.145799448613714
-0.8426761673240316,6.146057068174788
-0.8426761673240315,6.1463146828082955
-0.8426761673240312,6.146572292519073
-0.8426761673240311,6.146829897311939
-0.8426761673240308,6.147087497191697
-0.8426761673240306,6.147345092163131
-0.8426761673240304,6.147602682231005
-0.8426761673240304,6.147860267400068
-0.8426761673240301,6.148117847675049
-0.84267616732403,6.148375423060662
-0.8426761673240297,6.148632993561599
-0.8426761673240296,6.148890559182539
-0.8426761673240294,6.14914811992814
-0.8426761673240293,6.149405675803043
-0.842676167324029,6.149663226811874
-0.8426761673240287,6.149920772959237
-0.8426761673240286,6.1501783142497235
-0.8426761673240284,6.150435850687904
-0.8426761673240283,6.150693382278334
-0.842676167324028,6.150950909025549
-0.8426761673240278,6.151208430934071
-0.8426761673240277,6.151465948008403
-0.8426761673240275,6.15172346025303
-0.8426761673240273,6.15198096767242
-0.8426761673240272,6.152238470271027
-0.8426761673240271,6.152495968053285
-0.8426761673240268,6.152753461023612
-0.8426761673240266,6.15301094918641
-0.8426761673240266,6.153268432546061
-0.8426761673240263,6.153525911106936
-0.8426761673240262,6.153783384873384
-0.8426761673240261,6.1540408538497395
-0.842676167324026,6.154298318040322
-0.8426761673240256,6.154555777449432
-0.8426761673240255,6.154813232081354
-0.8426761673240253,6.155070681940357
-0.8426761673240251,6.1553281270306925
-0.8426761673240248,6.155585567356598
-0.8426761673240245,6.15584300292229
-0.8426761673240245,6.156100433731973
-0.8426761673240242,6.1563578597898365
-0.842676167324024,6.156615281100049
-0.8426761673240238,6.156872697666766
-0.8426761673240236,6.157130109494126
-0.8426761673240234,6.157387516586254
-0.8426761673240232,6.157644918947254
-0.8426761673240231,6.157902316581219
-0.8426761673240228,6.158159709492224
-0.8426761673240226,6.158417097684328
-0.8426761673240224,6.158674481161575
-0.8426761673240223,6.158931859927993
-0.8426761673240221,6.159189233987593
-0.842676167324022,6.159446603344374
-0.8426761673240217,6.159703968002317
-0.8426761673240215,6.159961327965387
-0.8426761673240213,6.1602186832375345
-0.8426761673240211,6.160476033822694
-0.8426761673240208,6.1607333797247845
-0.8426761673240208,6.16099072094771
-0.8426761673240205,6.161248057495362
-0.8426761673240204,6.1615053893716105
-0.8426761673240202,6.161762716580315
-0.84267616732402,6.16202003912532
-0.8426761673240198,6.162277357010452
-0.8426761673240196,6.162534670239525
-0.8426761673240194,6.162791978816338
-0.8426761673240193,6.163049282744672
-0.8426761673240191,6.163306582028297
-0.8426761673240188,6.163563876670965
-0.8426761673240186,6.163821166676414
-0.8426761673240185,6.16407845204837
-0.8426761673240183,6.16433573279054
-0.8426761673240181,6.164593008906618
-0.842676167324018,6.164850280400285
-0.8426761673240177,6.165107547275205
-0.8426761673240174,6.165364809535028
-0.8426761673240173,6.16562206718339
-0.8426761673240171,6.165879320223913
-0.842676167324017,6.166136568660202
-0.8426761673240166,6.166393812495851
-0.8426761673240165,6.166651051734439
-0.8426761673240164,6.1669082863795275
-0.8426761673240161,6.167165516434667
-0.842676167324016,6.167422741903393
-0.8426761673240157,6.167679962789226
-0.8426761673240155,6.167937179095672
-0.8426761673240153,6.168194390826225
-0.8426761673240153,6.1684515979843635
-0.842676167324015,6.168708800573552
-0.8426761673240148,6.1689659985972405
-0.8426761673240146,6.169223192058867
-0.8426761673240144,6.169480380961852
-0.8426761673240142,6.169737565309608
-0.8426761673240141,6.169994745105525
-0.8426761673240138,6.170251920352988
-0.8426761673240137,6.170509091055364
-0.8426761673240135,6.170766257216007
-0.8426761673240133,6.171023418838256
-0.8426761673240132,6.1712805759254366
-0.8426761673240128,6.171537728480863
-0.8426761673240127,6.171794876507835
-0.8426761673240125,6.172052020009638
-0.8426761673240124,6.1723091589895445
-0.8426761673240122,6.172566293450813
-0.8426761673240121,6.1728234233966885
-0.8426761673240117,6.173080548830405
-0.8426761673240117,6.173337669755179
-0.8426761673240115,6.173594786174218
-0.8426761673240114,6.173851898090713
-0.8426761673240111,6.1741090055078445
-0.8426761673240108,6.174366108428776
-0.8426761673240107,6.174623206856664
-0.8426761673240105,6.174880300794645
-0.8426761673240104,6.175137390245847
-0.8426761673240102,6.175394475213382
-0.84267616732401,6.175651555700354
-0.8426761673240097,6.175908631709849
-0.8426761673240097,6.176165703244941
-0.8426761673240094,6.176422770308693
-0.8426761673240093,6.176679832904155
-0.8426761673240091,6.176936891034361
-0.842676167324009,6.177193944702338
-0.8426761673240086,6.177450993911093
-0.8426761673240085,6.177708038663628
-0.8426761673240084,6.1779650789629255
-0.8426761673240083,6.178222114811961
-0.8426761673240081,6.178479146213693
-0.8426761673240079,6.178736173171071
-0.8426761673240077,6.178993195687029
-0.8426761673240076,6.179250213764492
-0.8426761673240074,6.179507227406369
-0.8426761673240071,6.179764236615559
-0.8426761673240071,6.180021241394947
-0.8426761673240069,6.1802782417474065
-0.8426761673240066,6.1805352376758
-0.8426761673240065,6.180792229182975
-0.8426761673240063,6.181049216271769
-0.8426761673240061,6.181306198945007
-0.842676167324006,6.181563177205501
-0.8426761673240057,6.181820151056052
-0.8426761673240055,6.182077120499448
-0.8426761673240054,6.182334085538466
-0.8426761673240053,6.182591046175869
-0.8426761673240051,6.18284800241441
-0.8426761673240051,6.183104954256829
-0.8426761673240049,6.183361901705856
-0.8426761673240046,6.183618844764207
-0.8426761673240044,6.183875783434587
-0.8426761673240044,6.184132717719688
-0.8426761673240042,6.184389647622193
-0.842676167324004,6.184646573144771
-0.8426761673240037,6.18490349429008
-0.8426761673240037,6.1851604110607665
-0.8426761673240035,6.185417323459465
-0.8426761673240034,6.1856742314887985
-0.8426761673240032,6.185931135151378
-0.842676167324003,6.186188034449806
-0.8426761673240029,6.186444929386669
-0.8426761673240026,6.1867018199645445
-0.8426761673240025,6.186958706186
-0.8426761673240022,6.187215588053587
-0.8426761673240021,6.187472465569851
-0.8426761673240019,6.187729338737322
-0.8426761673240017,6.187986207558522
-0.8426761673240016,6.188243072035959
-0.8426761673240014,6.188499932172133
-0.8426761673240013,6.188756787969528
-0.8426761673240012,6.189013639430621
-0.8426761673240009,6.189270486557878
-0.8426761673240009,6.189527329353751
-0.8426761673240006,6.189784167820683
-0.8426761673240003,6.190041001961105
-0.8426761673240002,6.190297831777438
-0.8426761673240001,6.1905546572720915
-0.8426761673239999,6.190811478447463
-0.8426761673239997,6.191068295305943
-0.8426761673239995,6.191325107849905
-0.8426761673239993,6.191581916081717
-0.8426761673239991,6.191838720003735
-0.8426761673239989,6.192095519618301
-0.8426761673239986,6.192352314927751
-0.8426761673239985,6.192609105934407
-0.8426761673239984,6.192865892640582
-0.8426761673239983,6.193122675048579
-0.8426761673239981,6.193379453160686
-0.8426761673239979,6.193636226979186
-0.8426761673239976,6.193892996506349
-0.8426761673239975,6.194149761744435
-0.8426761673239973,6.194406522695692
-0.8426761673239973,6.194663279362359
-0.8426761673239971,6.1949200317466655
-0.842676167323997,6.1951767798508275
-0.8426761673239969,6.195433523677054
-0.8426761673239967,6.195690263227541
-0.8426761673239965,6.195946998504477
-0.8426761673239964,6.196203729510037
-0.8426761673239964,6.196460456246388
-0.8426761673239961,6.196717178715688
