"log y(C+, C, CO)(log(nH [cm^-3])), created by Plot Digitizer, 2.6.8"
"Date: 3/29/19, 4:16:46 PM"


53
log(nH [cm^-3]),log y(C+, C, CO)
-1,-10.3152,
-0.970888,-9.98833,
-0.953421,-9.69261,
-0.918486,-9.45914,
-0.871907,-9.31128,
-0.813683,-9.17121,
-0.732169,-9.04669,
-0.621543,-8.89105,
-0.452693,-8.75875,
-0.260553,-8.66537,
-0.0218341,-8.54864,
0.234352,-8.46303,
0.461426,-8.40078,
0.688501,-8.34630,
0.880640,-8.26070,
1.08443,-8.21401,
1.30568,-8.17510,
1.55604,-8.12840,
1.76565,-8.11284,
2.01601,-8.08949,
2.30713,-8.06615,
2.55750,-8.05837,
2.87773,-8.05837,
3.14556,-8.05058,
3.46579,-8.03502,
3.79767,-8.03502,
4.10626,-8.03502,
4.40902,-8.03502,
4.72926,-8.04280,
5.00873,-8.05837,
5.23581,-8.12840,
5.42213,-8.22957,
5.60262,-8.38521,
5.77147,-8.56420,
5.88792,-8.72763,
5.98690,-8.92218,
6.10917,-9.10895,
6.20815,-9.30350,
6.27220,-9.48249,
6.37700,-9.70039,
6.46434,-9.94163,
6.56914,-10.2218,
6.62737,-10.4475,
6.70888,-10.7510,
6.78457,-10.9922,
6.84862,-11.2490,
6.91849,-11.5136,
6.98836,-11.8405,
7.04658,-12.1128,
7.09898,-12.3541,
7.13392,-12.5875,
7.18049,-12.7743,
7.20378,-12.9611,
