"log y(O, OH, H2O)(log(nH [cm^-3])), created by Plot Digitizer, 2.6.8"
"Date: 3/29/19, 4:28:47 PM"


65
log(nH [cm^-3]),log y(O, OH, H2O)
-0.959192,-12.7458,
-0.860288,-12.6279,
-0.738108,-12.4737,
-0.615924,-12.3104,
-0.476295,-12.1471,
-0.325003,-11.9021,
-0.208613,-11.6843,
-0.103850,-11.4574,
0.0299606,-11.3032,
0.221933,-11.1218,
0.431337,-10.9768,
0.629067,-10.9406,
0.850021,-10.9953,
1.05354,-11.0318,
1.27450,-11.0774,
1.54200,-11.0686,
1.75716,-11.0598,
2.05377,-10.9783,
2.32710,-10.9150,
2.56556,-10.8336,
2.78658,-10.7248,
3.00760,-10.5979,
3.21701,-10.4529,
3.38570,-10.3168,
3.56021,-10.1808,
3.75218,-10.0085,
3.90343,-9.86340,
4.07216,-9.65474,
4.23505,-9.48240,
4.36886,-9.32818,
4.47359,-9.19210,
4.60161,-8.97432,
4.71801,-8.72022,
4.84021,-8.51152,
4.94498,-8.27557,
5.04972,-8.10317,
5.22423,-7.96715,
5.39872,-7.88561,
5.59646,-7.83132,
5.81161,-7.84061,
6.03258,-7.86806,
6.27099,-7.88645,
6.48034,-7.88666,
6.74202,-7.89599,
7.00369,-7.90533,
7.25955,-7.92373,
7.46890,-7.93302,
7.67242,-7.95137,
7.85269,-7.96063,
8.05620,-8.01530,
8.15502,-8.10619,
8.20149,-8.23334,
8.21885,-8.44217,
8.22455,-8.73271,
8.23600,-9.16852,
8.23585,-9.54984,
8.24148,-10.0129,
8.24131,-10.4396,
8.24686,-11.1024,
8.25252,-11.4928,
8.25820,-11.8378,
8.25805,-12.2191,
8.25793,-12.5097,
8.26361,-12.8456,
8.26356,-12.9727,
