"log y(O, OH, H2O)(number density log nH (cm-3)), created by Plot Digitizer, 2.6.8"
"Date: 5/8/18, 12:21:36 PM"


65
number density log nH (cm-3),log y(O, OH, H2O)
-0.959661,-9.46070,
-0.774375,-9.46109,
-0.556392,-9.46155,
-0.294812,-9.46209,
-0.0550304,-9.46260,
0.206550,-9.46314,
0.424533,-9.46360,
0.707911,-9.46419,
1.04579,-9.46490,
1.30736,-9.46545,
1.56894,-9.46600,
1.89592,-9.46668,
2.28829,-9.46750,
2.60437,-9.46816,
2.92044,-9.46883,
3.21472,-9.46944,
3.56349,-9.47017,
3.93406,-9.47095,
4.25014,-9.47161,
4.52262,-9.47218,
4.78421,-9.45598,
4.98038,-9.47314,
5.18747,-9.47357,
5.42725,-9.47407,
5.66703,-9.47458,
5.89591,-9.47506,
6.12479,-9.47554,
6.40819,-9.45938,
6.64795,-9.47663,
6.90953,-9.47718,
7.12752,-9.47763,
7.37820,-9.47816,
7.57438,-9.47857,
7.81416,-9.47907,
7.99945,-9.47946,
8.13018,-9.54674,
8.26090,-9.63076,
8.46798,-9.63119,
8.66414,-9.66511,
8.83845,-9.74922,
9.01272,-9.88359,
9.11070,-10.0010,
9.21953,-10.1855,
9.33925,-10.3868,
9.44803,-10.6215,
9.57860,-10.8730,
9.70918,-11.1078,
9.87247,-11.3259,
10.0467,-11.5105,
10.2318,-11.6617,
10.4497,-11.8464,
10.6131,-11.9472,
10.8200,-12.1487,
10.9833,-12.3165,
11.1902,-12.5682,
11.3752,-12.8366,
11.5385,-13.0882,
11.6908,-13.3565,
11.8323,-13.5746,
11.9629,-13.8261,
12.0717,-14.0441,
12.2131,-14.3291,
12.3001,-14.5303,
12.3981,-14.7315,
12.4959,-14.9830,
