"log y(C+, C, CO)(number density log nH (cm-3)), created by Plot Digitizer, 2.6.8"
"Date: 5/8/18, 12:27:10 PM"


62
number density log nH (cm-3),log y(C+, C, CO)
-0.962483,-10.0438,
-0.766268,-10.0873,
-0.559164,-10.1163,
-0.330262,-10.1452,
-0.155855,-10.1742,
0.0621481,-10.2031,
0.301960,-10.2466,
0.476366,-10.2756,
0.639883,-10.3192,
0.836118,-10.3919,
1.02145,-10.4647,
1.20678,-10.5229,
1.38123,-10.6103,
1.55567,-10.6976,
1.73013,-10.7996,
1.89367,-10.8870,
2.06814,-11.0036,
2.23169,-11.0910,
2.44976,-11.2221,
2.64602,-11.3386,
2.84230,-11.4698,
3.13670,-11.6446,
3.43110,-11.8340,
3.67099,-11.9943,
3.92178,-12.1546,
4.20529,-12.3440,
4.47788,-12.5043,
4.69596,-12.6500,
4.90313,-12.7812,
5.11031,-12.9123,
5.37200,-13.0726,
5.60098,-13.2183,
5.82995,-13.3494,
6.05892,-13.4805,
6.32059,-13.6116,
6.57134,-13.7134,
6.83299,-13.8153,
7.10555,-13.9318,
7.34539,-14.0191,
7.56343,-14.1064,
7.81417,-14.1937,
8.08669,-14.2517,
8.34827,-14.2514,
8.63165,-14.2511,
8.90413,-14.2507,
9.19841,-14.2504,
9.47090,-14.2647,
9.74338,-14.2643,
9.98317,-14.2786,
10.2012,-14.2930,
10.4192,-14.3219,
10.6154,-14.3363,
10.8443,-14.3798,
11.0950,-14.4525,
11.3021,-14.5106,
11.5419,-14.5687,
11.7927,-14.6122,
11.9671,-14.6558,
12.2941,-14.7138,
12.5666,-14.7426,
12.7846,-14.7570,
12.9917,-14.7713,
