"log y(H2, HD, e)(log(nH [cm^-3])), created by Plot Digitizer, 2.6.8"
"Date: 3/29/19, 4:04:38 PM"


60
log(nH [cm^-3]),log y(H2, HD, e)
-0.982544,-5.71855,
-0.930175,-5.48854,
-0.848712,-5.24643,
-0.767249,-5.04064,
-0.633416,-4.79853,
-0.476309,-4.58063,
-0.319202,-4.39905,
-0.179551,-4.27799,
-0.0340815,-4.09641,
0.140482,-3.93904,
0.291771,-3.83009,
0.454697,-3.70904,
0.623441,-3.62430,
0.827099,-3.53956,
1.04239,-3.49114,
1.25769,-3.40640,
1.44971,-3.37008,
1.63591,-3.34587,
1.88030,-3.32166,
2.15378,-3.27324,
2.39235,-3.23692,
2.73566,-3.21271,
3.09643,-3.17639,
3.36409,-3.10376,
3.63757,-3.06744,
3.88196,-3.01902,
4.17872,-2.92218,
4.41729,-2.86165,
4.67332,-2.77691,
4.97007,-2.69217,
5.20864,-2.59533,
5.49958,-2.47428,
5.79052,-2.31690,
6.04073,-2.17164,
6.30258,-2.05058,
6.60515,-1.88111,
6.90773,-1.73584,
7.18121,-1.57847,
7.44306,-1.46952,
7.64090,-1.37268,
7.85037,-1.25162,
8.03658,-1.15478,
8.18204,-1.04583,
8.28678,-0.924773,
8.47298,-0.852140,
8.72319,-0.779507,
8.97340,-0.670558,
9.24106,-0.610030,
9.52037,-0.573714,
9.83458,-0.537397,
10.1430,-0.488975,
10.4746,-0.476870,
10.8005,-0.428448,
11.1438,-0.380026,
11.5278,-0.355815,
11.7955,-0.343709,
12.1097,-0.331604,
12.4239,-0.307393,
12.6858,-0.307393,
12.9884,-0.283182,
