"log y(O, OH, H2O)(log(nH [cm^-3])), created by Plot Digitizer, 2.6.8"
"Date: 3/29/19, 4:22:46 PM"


68
log(nH [cm^-3]),log y(O, OH, H2O)
-0.980305,-7.36189,
-0.701188,-7.38940,
-0.404604,-7.36245,
-0.00335789,-7.36284,
0.389160,-7.37684,
0.613042,-7.38160,
0.886358,-7.37279,
1.24109,-7.36405,
1.56673,-7.38253,
1.88075,-7.37375,
2.24129,-7.38318,
2.53786,-7.37439,
2.87514,-7.37472,
3.21824,-7.37505,
3.53807,-7.38445,
3.86953,-7.38477,
4.16029,-7.37597,
4.43942,-7.38532,
4.69528,-7.39465,
4.93368,-7.45844,
5.10228,-7.54939,
5.21273,-7.63121,
5.35223,-7.80385,
5.49753,-8.01281,
5.63116,-8.29439,
5.75899,-8.56689,
5.88099,-8.84846,
5.99136,-9.15726,
6.11917,-9.45699,
6.20629,-9.72037,
6.30505,-9.96560,
6.39801,-10.1836,
6.53167,-10.4107,
6.64209,-10.5652,
6.78743,-10.6742,
6.95023,-10.7289,
7.18864,-10.7563,
7.42706,-10.7747,
7.71781,-10.7841,
7.91553,-10.7843,
8.04926,-10.8117,
8.15392,-10.8572,
8.18880,-10.8844,
8.19466,-10.7664,
8.24125,-10.6030,
8.24117,-10.7937,
8.24686,-11.1024,
8.24674,-11.4020,
8.26986,-11.7561,
8.28136,-12.0830,
8.31034,-12.3281,
8.31610,-12.4552,
8.38016,-12.2465,
8.43254,-12.1194,
8.51402,-11.9470,
8.59550,-11.7837,
8.69443,-11.6112,
8.79334,-11.4752,
8.95039,-11.3664,
9.10737,-11.4482,
9.22360,-11.6208,
9.31075,-11.8116,
9.37461,-12.0931,
9.44431,-12.2838,
9.50237,-12.5381,
9.55463,-12.7288,
9.61270,-12.9105,
9.64175,-12.9922,
