"log y(H2, HD, e)(number density log nH (cm-3)), created by Plot Digitizer, 2.6.8"
"Date: 5/8/18, 12:45:29 PM"


53
number density log nH (cm-3),log y(H2, HD, e)
-0.948229,-4.01512,
-0.719346,-4.01512,
-0.479564,-4.10586,
-0.196185,-4.12854,
0.0980926,-4.17391,
0.370572,-4.19660,
0.566758,-4.26465,
0.784741,-4.31002,
0.980926,-4.37807,
1.23161,-4.49149,
1.48229,-4.60492,
1.67847,-4.69565,
1.87466,-4.83176,
2.11444,-4.96786,
2.34332,-5.10397,
2.59401,-5.24008,
2.77929,-5.35350,
3.04087,-5.53497,
3.22616,-5.62571,
3.43324,-5.76181,
3.65123,-5.92060,
3.84741,-6.03403,
4.03270,-6.14745,
4.27248,-6.30624,
4.51226,-6.46503,
4.68665,-6.60113,
4.92643,-6.71456,
5.12262,-6.85066,
5.30790,-6.98677,
5.52589,-7.12287,
5.74387,-7.28166,
6.07084,-7.46314,
6.39782,-7.59924,
6.72480,-7.75803,
6.99728,-7.87146,
7.21526,-7.96219,
7.42234,-8.05293,
7.65123,-8.16635,
7.84741,-8.34783,
7.95640,-8.52930,
8.04360,-8.86957,
8.09809,-9.18715,
8.14169,-9.52741,
8.16349,-9.91304,
8.19619,-10.3894,
8.22888,-10.9338,
8.26158,-11.2741,
8.29428,-11.5463,
8.31608,-11.9319,
8.35967,-12.3176,
8.41417,-12.5898,
8.46867,-12.8166,
8.52316,-12.9527,
