wavelength photoabsorption photodissociation photoionisation
1.343000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.344000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.345000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.346000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.347000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.348000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.349000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.350000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.351000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.352000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.353000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.354000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.355000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.356000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.357000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.358000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.359000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.360000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.361000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.362000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.363000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.364000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.365000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.366000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.367000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.368000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.369000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.370000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.371000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.372000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.373000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.374000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.375000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.376000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.377000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.378000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.379000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.380000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.381000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.382000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.383000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.384000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.385000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.386000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.387000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.388000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.389000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.390000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.391000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.392000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.393000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.394000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.395000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.396000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.397000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.398000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.399000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.400000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.401000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.402000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.403000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.404000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.405000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.406000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.407000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.408000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.409000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.410000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.411000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.412000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.413000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.414000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.415000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.416000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.417000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.418000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.419000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.420000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.421000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.422000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.423000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.424000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.425000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.426000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.427000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.428000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.429000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.430000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.431000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.432000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.433000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.434000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.435000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.436000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.437000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.438000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.439000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.440000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.441000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.442000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.443000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.444000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.445000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.446000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.447000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.448000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.449000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.450000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.451000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.452000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.453000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.454000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.455000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.456000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.457000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.458000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.459000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.460000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.461000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.462000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.463000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.464000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.465000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.466000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.467000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.468000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.469000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.470000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.471000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.472000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.473000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.474000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.475000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.476000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.477000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.478000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.479000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.480000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.481000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.482000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.483000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.484000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.485000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.486000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.487000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.488000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.489000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.490000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.491000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.492000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.493000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.494000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.495000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.496000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.497000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.498000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.499000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.500000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.501000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.502000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.503000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.504000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.505000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.506000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.507000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.508000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.509000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.510000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.511000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.512000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.513000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.514000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.515000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.516000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.517000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.518000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.519000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.520000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.521000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.522000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.523000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.524000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.525000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.526000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.527000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.528000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.529000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.530000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.531000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.532000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.533000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.534000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.535000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.536000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.537000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.538000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.539000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.540000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.541000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.542000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.543000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.544000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.545000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.546000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.547000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.548000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.549000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.550000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.551000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.552000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.553000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.554000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.555000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.556000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.557000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.558000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.559000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.560000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.561000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.562000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.563000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.564000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.565000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.566000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.567000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.568000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.569000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.570000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.571000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.572000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.573000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.574000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.575000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.576000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.577000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.578000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.579000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.580000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.581000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.582000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.583000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.584000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.585000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.586000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.587000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.588000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.589000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.590000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.591000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.592000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.593000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.594000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.595000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.596000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.597000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.598000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.599000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.600000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.601000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.602000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.603000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.604000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.605000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.606000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.607000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.608000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.609000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.610000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.611000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.612000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.613000e+02 0.000000e+00 0.000000e+00 0.000000e+00
1.614000e+02 0.000000e+00 0.000000e+00 0.000000e+00
